"The company operates through five segments: Banking Division, Retail Mortgage Division, Warehouse Lending Division, Small Business Administration Division, and Premium Finance Division.",
"Ameris Bancorp was founded in 1971 and is headquartered in Moultrie, Georgia.",0 14
"AMERISAFE, Inc., an insurance holding company, provides workers’ compensation insurance in the United States.",0 14
"AMERISAFE, Inc. was incorporated in 1985 and is based in DeRidder, Louisiana.",0 14
"AmeriServ Financial Inc. operates as the bank holding company for AmeriServ Financial Bank that provides various consumer, mortgage, and commercial financial products.",0 23
"AmeriServ Financial, Inc. is headquartered in Johnstown, Pennsylvania.",0 24
AmerisourceBergen Corporation sources and distributes pharmaceutical products in the United States and internationally.,0 29
"AmerisourceBergen Corporation was founded in 1985 and is headquartered in Chesterbrook, Pennsylvania.",0 29
"Ameristar Network, Inc., a development stage company, designs and develops computer software applications.",0 22
Ameritek Ventures manufactures machinery to produce optical fiber preforms. ,0 17
"Amerityre Corporation engages in the research and development, manufacture, and sale of polyurethane tires in the United States.",0 21
The company was formerly known as American Tire Corporation and changed its name to Amerityre Corporation in December 1999,34 59 84 105
"Amerityre Corporation was founded in 1995 and is based in Boulder City, Nevada.",0 21
"AmeriWorks, Inc. provides debt collection services and various other financial products to supermarkets and retail stores in the United States",0 15
"AmeriWorks, Inc. is based in Sciota, Pennsylvania.",0 15
"Ames National Corporation operates as a multi-bank holding company that provides banking services primarily in the central and north central Iowa counties of Boone, Hancock, Marshall, Polk, and Story",0 25
"Ames National Corporation was founded in 1903 and is based in Ames, Iowa.",0 25
"AMETEK, Inc. manufactures and sells electronic instruments and electromechanical devices worldwide",0 11
"AMETEK, Inc. was founded in 1930 and is headquartered in Berwyn, Pennsylvania.",0 11
"Amexdrug Corporation, a pharmaceutical and cosmeceutical company, through its subsidiaries, primarily distributes pharmaceutical products.",0 20
"The company was formerly known as Harlyn Products, Inc. and changed its name to Amexdrug Corporation in April 2000 to reflect the change in its business to the sale of pharmaceutical products.",34 54 80 100
"Amexdrug Corporation was founded in 1963 and is based in Commerce, California.",0 20
"AMFI Corp., through its subsidiary, American Fidelity Life Insurance Company, provides life insurance products",0 9
AmFin Financial Corporation was formerly known as AmTrust Financial Corporation and changed its name to AmFin Financial Corporation in Janaury 2010.,0 27 50 79 104 131
"Amgen Inc. discovers, develops, manufactures, and delivers human therapeutics worldwide",0 9
The company has collaborative agreements with Pfizer Inc.; UCB; Bayer HealthCare Pharmaceuticals Inc.; and The University of Texas MD Anderson Cancer Center. ,46 56 64 100
"Amgen Inc. was founded in 1980 and is headquartered in Thousand Oaks, California.",0 9
"Ami James Brands, Inc. focuses on designing, marketing, distributing, and selling apparel under the Ami James and Ami James Ink brand names to fashion-conscious consumers in North America, Europe, Asia, and South America.",0 21
"The company was formerly known as Quorum Corp. and changed its name to Ami James Brands, Inc. in September 2015.",34 45 71 92
"Ami James Brands, Inc. was founded in 2011 and is based in Miami Beach, Florida.",0 21
"Amicus Therapeutics, Inc., a biotechnology company, engages in the discovery, development, and commercialization of medicines for various rare and orphan diseases.",0 24
"The company offers migalastat HCl, an orally administered small molecule pharmacological chaperone for the treatment of Fabry disease.",
"Amicus Therapeutics, Inc. was founded in 2002 and is headquartered in Cranbury, New Jersey.",0 24
"Amincor, Inc., through its subsidiaries, manufactures and sells bakery food products.",0 12
"The company was formerly known as Joning Corp and changed its name to Amincor, Inc. in February 2010",34 45 70 82
"Amincor, Inc. was incorporated in 1997 and is headquartered in New York, New York.",0 12
Amistar Corporation does not have significant operations,0 19
"Prior to the sale of its assets to Amistar Automation, Inc. in March 2008, the company was engaged in the development, manufacture, distribution, and marketing of assembly machinery primarily for the electronics industries, as well as in the provision of engineering design and manufacturing services to customers seeking enhanced factory automation for various industries primarily in the United States",35 58
"Amistar Corporation was founded in 1971 and is headquartered in San Marcos, California.",0 19
"Amkor Technology, Inc. provides outsourced semiconductor packaging and test services in the United States and internationally.",0 21
"Amkor Technology, Inc. was founded in 1968 and is headquartered in Tempe, Arizona.",0 21
"Ammo, Inc. designs, develops, manufactures, markets, and sells ammunition products primarily for the sporting industry in the United States and internationally.",0 9
"Ammo, Inc. is headquartered in Scottsdale, Arizona.",0 9
"AMN Healthcare Services, Inc. provides healthcare workforce solutions and staffing services in the United States.",0 28
"AMN Healthcare Services, Inc. was founded in 1985 and is headquartered in San Diego, California.",0 28
"Amneal Pharmaceuticals, Inc., a specialty pharmaceutical company, develops, manufactures, markets, and distributes generic pharmaceutical products for various dosage forms and therapeutic areas.",0 27
"Amneal Pharmaceuticals, Inc. has a partnership agreement with MabXience S.L. for the development of Avastin, a biosimilar bevacizumab",0 27
"Amneal Pharmaceuticals, Inc. was founded in 2002 and is headquartered in Bridgewater, New Jersey.",0 27
"Ampco-Pittsburgh Corporation, together with its subsidiaries, manufactures and sells custom designed engineering products to commercial and industrial users worldwide.",0 28
